FROM ZONE,TO ZONE,0.3kg,0.5kg,1kg,2kg,3kg,4kg,5kg,6kg,7kg,8kg,9kg,10kg,11kg,12kg,13kg,14kg,15kg,16kg,17kg,18kg,19kg,20kg,21kg,22kg,23kg,24kg,25kg,26kg,27kg,28kg,29kg,30kg,31kg,32kg,33kg,34kg,35kg,36kg,37kg,38kg,39kg,40kg
SUN,GEE,11.868,11.868,13.416,19.62,19.62,22.992,22.992,25.44,27.012,28.584,30.156,31.728,33.3,34.872,36.444,38.016,39.588,41.16,42.732,44.304,45.876,47.448,49.02,50.592,52.164,53.736,55.308,65.88,67.452,69.024,70.596,72.168,73.74,75.312,76.884,78.456,80.028,81.6,83.172,84.744,86.316,87.888
SUN,MEL,11.868,11.868,13.416,19.62,19.62,22.992,22.992,25.296,26.616,27.936,29.256,30.576,31.896,33.216,34.536,35.856,37.176,38.496,39.816,41.136,42.456,43.776,45.096,46.416,47.736,49.056,50.376,60.696,62.016,63.336,64.656,65.976,67.296,68.616,69.936,71.256,72.576,73.896,75.216,76.536,77.856,79.176
SUN,MKY,11.868,11.868,13.416,19.62,19.62,22.992,22.992,25.68,27.612,29.544,31.476,33.408,35.34,37.272,39.204,41.136,43.068,45,46.932,48.864,50.796,52.728,54.66,56.592,58.524,60.456,62.388,73.32,75.252,77.184,79.116,81.048,82.98,84.912,86.844,88.776,90.708,92.64,94.572,96.504,98.436,100.368
SUN,OAG,11.868,11.868,13.416,19.62,19.62,22.992,22.992,34.692,37.308,39.924,42.54,45.156,47.772,50.388,53.004,55.62,58.236,60.852,63.468,66.084,68.7,71.316,73.932,76.548,79.164,81.78,84.396,96.012,98.628,101.244,103.86,106.476,109.092,111.708,114.324,116.94,119.556,122.172,124.788,127.404,130.02,132.636
SUN,TVL,11.868,11.868,13.416,19.62,19.62,22.992,22.992,35.064,37.428,39.792,42.156,44.52,46.884,49.248,51.612,53.976,56.34,58.704,61.068,63.432,65.796,68.16,70.524,72.888,75.252,77.616,79.98,91.344,93.708,96.072,98.436,100.8,103.164,105.528,107.892,110.256,112.62,114.984,117.348,119.712,122.076,124.44
SUN,ADL,11.868,11.868,13.416,19.62,19.62,22.992,22.992,34.524,36.612,38.7,40.788,42.876,44.964,47.052,49.14,51.228,53.316,55.404,57.492,59.58,61.668,63.756,65.844,67.932,70.02,72.108,74.196,85.284,87.372,89.46,91.548,93.636,95.724,97.812,99.9,101.988,104.076,106.164,108.252,110.34,112.428,114.516
SUN,CNS,11.868,11.868,13.416,19.62,19.62,22.992,22.992,35.064,38.064,41.064,44.064,47.064,50.064,53.064,56.064,59.064,62.064,65.064,68.064,71.064,74.064,77.064,80.064,83.064,86.064,89.064,92.064,104.064,107.064,110.064,113.064,116.064,119.064,122.064,125.064,128.064,131.064,134.064,137.064,140.064,143.064,146.064
SUN,YNG,11.868,11.868,13.416,19.62,19.62,22.992,22.992,34.92,37.284,39.648,42.012,44.376,46.74,49.104,51.468,53.832,56.196,58.56,60.924,63.288,65.652,68.016,70.38,72.744,75.108,77.472,79.836,91.2,93.564,95.928,98.292,100.656,103.02,105.384,107.748,110.112,112.476,114.84,117.204,119.568,121.932,124.296
SUN,DPO,11.868,11.868,13.416,19.62,19.62,22.992,22.992,44.412,47.952,51.492,55.032,58.572,62.112,65.652,69.192,72.732,76.272,79.812,83.352,86.892,90.432,93.972,97.512,101.052,104.592,108.132,111.672,124.212,127.752,131.292,134.832,138.372,141.912,145.452,148.992,152.532,156.072,159.612,163.152,166.692,170.232,173.772
SUN,LAU,11.868,11.868,13.416,19.62,19.62,22.992,22.992,44.412,47.952,51.492,55.032,58.572,62.112,65.652,69.192,72.732,76.272,79.812,83.352,86.892,90.432,93.972,97.512,101.052,104.592,108.132,111.672,124.212,127.752,131.292,134.832,138.372,141.912,145.452,148.992,152.532,156.072,159.612,163.152,166.692,170.232,173.772
SUN,PER,11.868,11.868,13.416,19.62,19.62,22.992,22.992,59.124,64.62,70.116,75.612,81.108,86.604,92.1,97.596,103.092,108.588,114.084,119.58,125.076,130.572,136.068,141.564,147.06,152.556,158.052,163.548,178.044,183.54,189.036,194.532,200.028,205.524,211.02,216.516,222.012,227.508,233.004,238.5,243.996,249.492,254.988
SUN,TAS,11.868,11.868,13.416,19.62,19.62,22.992,22.992,44.412,47.952,51.492,55.032,58.572,62.112,65.652,69.192,72.732,76.272,79.812,83.352,86.892,90.432,93.972,97.512,101.052,104.592,108.132,111.672,124.212,127.752,131.292,134.832,138.372,141.912,145.452,148.992,152.532,156.072,159.612,163.152,166.692,170.232,173.772
SYD,SYD,5.556,5.556,6.216,6.216,6.216,6.216,6.216,6.876,7.068,7.26,7.452,7.644,7.836,8.028,8.22,8.412,8.604,8.796,8.988,9.18,9.372,9.564,9.756,9.948,10.14,10.332,10.524,19.716,19.908,20.1,20.292,20.484,20.676,20.868,21.06,21.252,21.444,21.636,21.828,22.02,22.212,22.404
SYD,SHT,9.9,9.9,10.524,10.716,10.908,11.112,11.304,11.496,11.688,11.88,12.072,12.264,12.456,12.648,12.84,13.032,13.224,13.416,13.608,13.8,13.992,14.184,14.376,14.568,14.76,14.952,15.144,24.336,24.528,24.72,24.912,25.104,25.296,25.488,25.68,25.872,26.064,26.256,26.448,26.64,26.832,27.024
SYD,CCT,7.86,7.86,8.832,8.964,9.096,9.3,9.492,9.624,9.948,10.272,10.596,10.92,11.244,11.568,11.892,12.216,12.54,12.864,13.188,13.512,13.836,14.16,14.484,14.808,15.132,15.456,15.78,25.104,25.428,25.752,26.076,26.4,26.724,27.048,27.372,27.696,28.02,28.344,28.668,28.992,29.316,29.64
SYD,NEW,7.86,7.86,8.832,8.964,9.096,9.3,9.492,9.624,9.948,10.272,10.596,10.92,11.244,11.568,11.892,12.216,12.54,12.864,13.188,13.512,13.836,14.16,14.484,14.808,15.132,15.456,15.78,25.104,25.428,25.752,26.076,26.4,26.724,27.048,27.372,27.696,28.02,28.344,28.668,28.992,29.316,29.64
SYD,WOL,7.86,7.86,8.832,8.964,9.096,9.3,9.492,9.624,9.948,10.272,10.596,10.92,11.244,11.568,11.892,12.216,12.54,12.864,13.188,13.512,13.836,14.16,14.484,14.808,15.132,15.456,15.78,25.104,25.428,25.752,26.076,26.4,26.724,27.048,27.372,27.696,28.02,28.344,28.668,28.992,29.316,29.64
SYD,CBR,7.86,7.86,8.832,9.324,9.816,10.152,10.476,11.136,12.048,12.96,13.872,14.784,15.696,16.608,17.52,18.432,19.344,20.256,21.168,22.08,22.992,23.904,24.816,25.728,26.64,27.552,28.464,38.376,39.288,40.2,41.112,42.024,42.936,43.848,44.76,45.672,46.584,47.496,48.408,49.32,50.232,51.144
SYD,BRI,7.86,7.86,8.52,9.168,9.816,10.152,10.476,11.136,12.048,12.96,13.872,14.784,15.696,16.608,17.52,18.432,19.344,20.256,21.168,22.08,22.992,23.904,24.816,25.728,26.64,27.552,28.464,38.376,39.288,40.2,41.112,42.024,42.936,43.848,44.76,45.672,46.584,47.496,48.408,49.32,50.232,51.144
SYD,MEL,7.86,7.86,8.244,8.388,8.52,8.712,8.904,9.684,10.596,11.508,12.42,13.332,14.244,15.156,16.068,16.98,17.892,18.804,19.716,20.628,21.54,22.452,23.364,24.276,25.188,26.1,27.012,36.924,37.836,38.748,39.66,40.572,41.484,42.396,43.308,44.22,45.132,46.044,46.956,47.868,48.78,49.692
SYD,OAG,8.832,8.832,9.168,9.816,10.476,11.796,13.092,17.028,18.348,19.668,20.988,22.308,23.628,24.948,26.268,27.588,28.908,30.228,31.548,32.868,34.188,35.508,36.828,38.148,39.468,40.788,42.108,52.428,53.748,55.068,56.388,57.708,59.028,60.348,61.668,62.988,64.308,65.628,66.948,68.268,69.588,70.908
SYD,GLD,8.712,8.712,8.832,9.324,9.816,10.152,10.476,11.136,12.456,13.776,15.096,16.416,17.736,19.056,20.376,21.696,23.016,24.336,25.656,26.976,28.296,29.616,30.936,32.256,33.576,34.896,36.216,46.536,47.856,49.176,50.496,51.816,53.136,54.456,55.776,57.096,58.416,59.736,61.056,62.376,63.696,65.016
SYD,CFS,8.832,8.832,9.168,9.816,10.476,11.796,13.092,17.028,18.012,18.996,19.98,20.964,21.948,22.932,23.916,24.9,25.884,26.868,27.852,28.836,29.82,30.804,31.788,32.772,33.756,34.74,35.724,45.708,46.692,47.676,48.66,49.644,50.628,51.612,52.596,53.58,54.564,55.548,56.532,57.516,58.5,59.484
SYD,NTH,8.832,8.832,9.168,9.816,10.476,11.796,13.092,17.028,18.54,20.052,21.564,23.076,24.588,26.1,27.612,29.124,30.636,32.148,33.66,35.172,36.684,38.196,39.708,41.22,42.732,44.244,45.756,56.268,57.78,59.292,60.804,62.316,63.828,65.34,66.852,68.364,69.876,71.388,72.9,74.412,75.924,77.436
SYD,PQQ,8.832,8.832,9.168,9.816,10.476,11.796,13.092,17.028,18.672,20.316,21.96,23.604,25.248,26.892,28.536,30.18,31.824,33.468,35.112,36.756,38.4,40.044,41.688,43.332,44.976,46.62,48.264,58.908,60.552,62.196,63.84,65.484,67.128,68.772,70.416,72.06,73.704,75.348,76.992,78.636,80.28,81.924
SYD,YNG,8.832,8.832,9.168,9.816,10.476,11.796,13.092,17.028,18.54,20.052,21.564,23.076,24.588,26.1,27.612,29.124,30.636,32.148,33.66,35.172,36.684,38.196,39.708,41.22,42.732,44.244,45.756,56.268,57.78,59.292,60.804,62.316,63.828,65.34,66.852,68.364,69.876,71.388,72.9,74.412,75.924,77.436
SYD,GEE,8.832,8.832,8.964,9.096,9.24,9.516,9.816,11.196,12.372,13.548,14.724,15.9,17.076,18.252,19.428,20.604,21.78,22.956,24.132,25.308,26.484,27.66,28.836,30.012,31.188,32.364,33.54,43.716,44.892,46.068,47.244,48.42,49.596,50.772,51.948,53.124,54.3,55.476,56.652,57.828,59.004,60.18
SYD,ADL,8.832,8.832,8.964,9.096,9.24,9.516,9.816,11.196,11.916,12.636,13.356,14.076,14.796,15.516,16.236,16.956,17.676,18.396,19.116,19.836,20.556,21.276,21.996,22.716,23.436,24.156,24.876,34.596,35.316,36.036,36.756,37.476,38.196,38.916,39.636,40.356,41.076,41.796,42.516,43.236,43.956,44.676
SYD,ALB,8.712,8.712,8.832,8.964,9.096,9.3,9.492,11.196,11.652,12.108,12.564,13.02,13.476,13.932,14.388,14.844,15.3,15.756,16.212,16.668,17.124,17.58,18.036,18.492,18.948,19.404,19.86,29.316,29.772,30.228,30.684,31.14,31.596,32.052,32.508,32.964,33.42,33.876,34.332,34.788,35.244,35.7
SYD,SUN,8.112,8.112,8.832,9.66,10.476,11.136,11.796,15.708,16.776,17.844,18.912,19.98,21.048,22.116,23.184,24.252,25.32,26.388,27.456,28.524,29.592,30.66,31.728,32.796,33.864,34.932,36,46.068,47.136,48.204,49.272,50.34,51.408,52.476,53.544,54.612,55.68,56.748,57.816,58.884,59.952,61.02
SYD,TOO,8.112,8.112,8.832,9.66,10.476,11.136,11.796,15.708,17.124,18.54,19.956,21.372,22.788,24.204,25.62,27.036,28.452,29.868,31.284,32.7,34.116,35.532,36.948,38.364,39.78,41.196,42.612,53.028,54.444,55.86,57.276,58.692,60.108,61.524,62.94,64.356,65.772,67.188,68.604,70.02,71.436,72.852
SYD,BEN,8.112,8.112,8.832,9.66,10.476,11.136,11.796,15.708,16.704,17.7,18.696,19.692,20.688,21.684,22.68,23.676,24.672,25.668,26.664,27.66,28.656,29.652,30.648,31.644,32.64,33.636,34.632,44.628,45.624,46.62,47.616,48.612,49.608,50.604,51.6,52.596,53.592,54.588,55.584,56.58,57.576,58.572
SYD,BDB,10.284,10.284,12.9,14.076,15.252,16.8,18.336,23.568,26.316,29.064,31.812,34.56,37.308,40.056,42.804,45.552,48.3,51.048,53.796,56.544,59.292,62.04,64.788,67.536,70.284,73.032,75.78,87.528,90.276,93.024,95.772,98.52,101.268,104.016,106.764,109.512,112.26,115.008,117.756,120.504,123.252,126
SYD,DPO,8.52,8.52,10.668,11.94,13.224,15.12,17.028,24.612,26.892,29.172,31.452,33.732,36.012,38.292,40.572,42.852,45.132,47.412,49.692,51.972,54.252,56.532,58.812,61.092,63.372,65.652,67.932,79.212,81.492,83.772,86.052,88.332,90.612,92.892,95.172,97.452,99.732,102.012,104.292,106.572,108.852,111.132
SYD,LAU,8.52,8.52,10.668,11.94,13.224,15.12,17.028,24.612,26.892,29.172,31.452,33.732,36.012,38.292,40.572,42.852,45.132,47.412,49.692,51.972,54.252,56.532,58.812,61.092,63.372,65.652,67.932,79.212,81.492,83.772,86.052,88.332,90.612,92.892,95.172,97.452,99.732,102.012,104.292,106.572,108.852,111.132
SYD,MYB,9.96,9.96,13.56,15.288,17.028,18.756,20.484,23.568,25.116,26.664,28.212,29.76,31.308,32.856,34.404,35.952,37.5,39.048,40.596,42.144,43.692,45.24,46.788,48.336,49.884,51.432,52.98,63.528,65.076,66.624,68.172,69.72,71.268,72.816,74.364,75.912,77.46,79.008,80.556,82.104,83.652,85.2
SYD,TAS,8.52,8.52,10.668,11.94,13.224,15.12,17.028,24.612,26.916,29.22,31.524,33.828,36.132,38.436,40.74,43.044,45.348,47.652,49.956,52.26,54.564,56.868,59.172,61.476,63.78,66.084,68.388,79.692,81.996,84.3,86.604,88.908,91.212,93.516,95.82,98.124,100.428,102.732,105.036,107.34,109.644,111.948
SYD,CAP,9.96,9.96,12.9,14.076,15.252,16.8,18.336,23.568,26.34,29.112,31.884,34.656,37.428,40.2,42.972,45.744,48.516,51.288,54.06,56.832,59.604,62.376,65.148,67.92,70.692,73.464,76.236,88.008,90.78,93.552,96.324,99.096,101.868,104.64,107.412,110.184,112.956,115.728,118.5,121.272,124.044,126.816
SYD,MKY,9.96,9.96,13.56,15.288,17.028,18.648,20.292,23.568,25.872,28.176,30.48,32.784,35.088,37.392,39.696,42,44.304,46.608,48.912,51.216,53.52,55.824,58.128,60.432,62.736,65.04,67.344,78.648,80.952,83.256,85.56,87.864,90.168,92.472,94.776,97.08,99.384,101.688,103.992,106.296,108.6,110.904
SYD,TVL,9.96,9.96,13.56,15.288,17.028,18.648,20.292,23.568,26.244,28.92,31.596,34.272,36.948,39.624,42.3,44.976,47.652,50.328,53.004,55.68,58.356,61.032,63.708,66.384,69.06,71.736,74.412,86.088,88.764,91.44,94.116,96.792,99.468,102.144,104.82,107.496,110.172,112.848,115.524,118.2,120.876,123.552
SYD,CNS,9.96,9.96,13.56,15.288,17.028,18.648,20.292,23.568,26.688,29.808,32.928,36.048,39.168,42.288,45.408,48.528,51.648,54.768,57.888,61.008,64.128,67.248,70.368,73.488,76.608,79.728,82.848,94.968,98.088,101.208,104.328,107.448,110.568,113.688,116.808,119.928,123.048,126.168,129.288,132.408,135.528,138.648
SYD,PER,9.9,9.9,12.564,14.136,15.708,18.624,21.54,27.504,31.596,35.688,39.78,43.872,47.964,52.056,56.148,60.24,64.332,68.424,72.516,76.608,80.7,84.792,88.884,92.976,97.068,101.16,105.252,118.344,122.436,126.528,130.62,134.712,138.804,142.896,146.988,151.08,155.172,159.264,163.356,167.448,171.54,175.632
TAS,TAS,8.928,8.928,8.928,8.928,8.928,8.928,8.928,9,9.072,9.144,9.216,9.288,9.36,9.432,9.504,9.576,9.648,9.72,9.792,9.864,9.936,10.008,10.08,10.152,10.224,10.296,10.368,19.44,19.512,19.584,19.656,19.728,19.8,19.872,19.944,20.016,20.088,20.16,20.232,20.304,20.376,20.448
TAS,DPO,8.928,8.928,8.928,9.108,9.288,9.516,9.756,9.756,10.116,10.476,10.836,11.196,11.556,11.916,12.276,12.636,12.996,13.356,13.716,14.076,14.436,14.796,15.156,15.516,15.876,16.236,16.596,25.956,26.316,26.676,27.036,27.396,27.756,28.116,28.476,28.836,29.196,29.556,29.916,30.276,30.636,30.996
TAS,LAU,8.928,8.928,8.928,9.108,9.288,9.516,9.756,9.756,10.116,10.476,10.836,11.196,11.556,11.916,12.276,12.636,12.996,13.356,13.716,14.076,14.436,14.796,15.156,15.516,15.876,16.236,16.596,25.956,26.316,26.676,27.036,27.396,27.756,28.116,28.476,28.836,29.196,29.556,29.916,30.276,30.636,30.996
TAS,GEE,9.684,9.684,10.956,11.724,12.504,13.416,14.34,14.988,15.648,16.308,16.968,17.628,18.288,18.948,19.608,20.268,20.928,21.588,22.248,22.908,23.568,24.228,24.888,25.548,26.208,26.868,27.528,37.188,37.848,38.508,39.168,39.828,40.488,41.148,41.808,42.468,43.128,43.788,44.448,45.108,45.768,46.428
TAS,MEL,9.684,9.684,10.2,11.1,11.988,12.576,13.176,13.644,14.124,14.604,15.084,15.564,16.044,16.524,17.004,17.484,17.964,18.444,18.924,19.404,19.884,20.364,20.844,21.324,21.804,22.284,22.764,32.244,32.724,33.204,33.684,34.164,34.644,35.124,35.604,36.084,36.564,37.044,37.524,38.004,38.484,38.964
TAS,SYD,9.684,9.684,11.412,12.456,13.524,14.508,15.492,17.64,19.308,20.976,22.644,24.312,25.98,27.648,29.316,30.984,32.652,34.32,35.988,37.656,39.324,40.992,42.66,44.328,45.996,47.664,49.332,60,61.668,63.336,65.004,66.672,68.34,70.008,71.676,73.344,75.012,76.68,78.348,80.016,81.684,83.352
TAS,ADL,9.684,9.684,11.412,12.456,13.524,14.508,15.492,17.64,19.308,20.976,22.644,24.312,25.98,27.648,29.316,30.984,32.652,34.32,35.988,37.656,39.324,40.992,42.66,44.328,45.996,47.664,49.332,60,61.668,63.336,65.004,66.672,68.34,70.008,71.676,73.344,75.012,76.68,78.348,80.016,81.684,83.352
TAS,ALB,9.684,9.684,11.412,12.456,13.524,14.508,15.492,17.64,19.308,20.976,22.644,24.312,25.98,27.648,29.316,30.984,32.652,34.32,35.988,37.656,39.324,40.992,42.66,44.328,45.996,47.664,49.332,60,61.668,63.336,65.004,66.672,68.34,70.008,71.676,73.344,75.012,76.68,78.348,80.016,81.684,83.352
TAS,BEN,9.684,9.684,10.956,11.724,12.504,13.416,14.34,14.988,15.648,16.308,16.968,17.628,18.288,18.948,19.608,20.268,20.928,21.588,22.248,22.908,23.568,24.228,24.888,25.548,26.208,26.868,27.528,37.188,37.848,38.508,39.168,39.828,40.488,41.148,41.808,42.468,43.128,43.788,44.448,45.108,45.768,46.428
TAS,CBR,9.684,9.684,11.412,12.456,13.524,14.508,15.492,17.64,19.308,20.976,22.644,24.312,25.98,27.648,29.316,30.984,32.652,34.32,35.988,37.656,39.324,40.992,42.66,44.328,45.996,47.664,49.332,60,61.668,63.336,65.004,66.672,68.34,70.008,71.676,73.344,75.012,76.68,78.348,80.016,81.684,83.352
TAS,CCT,9.684,9.684,11.412,12.456,13.524,14.508,15.492,17.64,19.308,20.976,22.644,24.312,25.98,27.648,29.316,30.984,32.652,34.32,35.988,37.656,39.324,40.992,42.66,44.328,45.996,47.664,49.332,60,61.668,63.336,65.004,66.672,68.34,70.008,71.676,73.344,75.012,76.68,78.348,80.016,81.684,83.352
TAS,NEW,9.684,9.684,11.412,12.456,13.524,14.508,15.492,17.64,19.308,20.976,22.644,24.312,25.98,27.648,29.316,30.984,32.652,34.32,35.988,37.656,39.324,40.992,42.66,44.328,45.996,47.664,49.332,60,61.668,63.336,65.004,66.672,68.34,70.008,71.676,73.344,75.012,76.68,78.348,80.016,81.684,83.352
TAS,WOL,9.684,9.684,11.412,12.456,13.524,14.508,15.492,17.64,19.308,20.976,22.644,24.312,25.98,27.648,29.316,30.984,32.652,34.32,35.988,37.656,39.324,40.992,42.66,44.328,45.996,47.664,49.332,60,61.668,63.336,65.004,66.672,68.34,70.008,71.676,73.344,75.012,76.68,78.348,80.016,81.684,83.352
TAS,BRI,10.764,10.764,14.052,15.948,17.856,19.704,21.54,25.32,28.608,31.896,35.184,38.472,41.76,45.048,48.336,51.624,54.912,58.2,61.488,64.776,68.064,71.352,74.64,77.928,81.216,84.504,87.792,100.08,103.368,106.656,109.944,113.232,116.52,119.808,123.096,126.384,129.672,132.96,136.248,139.536,142.824,146.112
TAS,CFS,10.764,10.764,14.052,15.948,17.856,19.704,21.54,26.208,30.384,34.56,38.736,42.912,47.088,51.264,55.44,59.616,63.792,67.968,72.144,76.32,80.496,84.672,88.848,93.024,97.2,101.376,105.552,118.728,122.904,127.08,131.256,135.432,139.608,143.784,147.96,152.136,156.312,160.488,164.664,168.84,173.016,177.192
TAS,GLD,10.764,10.764,14.052,15.948,17.856,19.704,21.54,25.32,28.608,31.896,35.184,38.472,41.76,45.048,48.336,51.624,54.912,58.2,61.488,64.776,68.064,71.352,74.64,77.928,81.216,84.504,87.792,100.08,103.368,106.656,109.944,113.232,116.52,119.808,123.096,126.384,129.672,132.96,136.248,139.536,142.824,146.112
TAS,NTH,10.764,10.764,14.052,15.948,17.856,19.704,21.54,25.32,28.608,31.896,35.184,38.472,41.76,45.048,48.336,51.624,54.912,58.2,61.488,64.776,68.064,71.352,74.64,77.928,81.216,84.504,87.792,100.08,103.368,106.656,109.944,113.232,116.52,119.808,123.096,126.384,129.672,132.96,136.248,139.536,142.824,146.112
TAS,OAG,10.764,10.764,14.052,15.948,17.856,19.704,21.54,26.208,30.384,34.56,38.736,42.912,47.088,51.264,55.44,59.616,63.792,67.968,72.144,76.32,80.496,84.672,88.848,93.024,97.2,101.376,105.552,118.728,122.904,127.08,131.256,135.432,139.608,143.784,147.96,152.136,156.312,160.488,164.664,168.84,173.016,177.192
TAS,PQQ,10.764,10.764,14.052,15.948,17.856,19.704,21.54,25.32,28.608,31.896,35.184,38.472,41.76,45.048,48.336,51.624,54.912,58.2,61.488,64.776,68.064,71.352,74.64,77.928,81.216,84.504,87.792,100.08,103.368,106.656,109.944,113.232,116.52,119.808,123.096,126.384,129.672,132.96,136.248,139.536,142.824,146.112
TAS,SUN,10.764,10.764,14.052,15.948,17.856,19.704,21.54,25.32,28.608,31.896,35.184,38.472,41.76,45.048,48.336,51.624,54.912,58.2,61.488,64.776,68.064,71.352,74.64,77.928,81.216,84.504,87.792,100.08,103.368,106.656,109.944,113.232,116.52,119.808,123.096,126.384,129.672,132.96,136.248,139.536,142.824,146.112
TAS,TOO,10.764,10.764,14.052,15.948,17.856,19.704,21.54,26.208,30.384,34.56,38.736,42.912,47.088,51.264,55.44,59.616,63.792,67.968,72.144,76.32,80.496,84.672,88.848,93.024,97.2,101.376,105.552,118.728,122.904,127.08,131.256,135.432,139.608,143.784,147.96,152.136,156.312,160.488,164.664,168.84,173.016,177.192
TAS,BDB,10.764,10.764,15.24,17.748,20.268,22.776,25.296,30.324,35.352,40.38,45.408,50.436,55.464,60.492,65.52,70.548,75.576,80.604,85.632,90.66,95.688,100.716,105.744,110.772,115.8,120.828,125.856,139.884,144.912,149.94,154.968,159.996,165.024,170.052,175.08,180.108,185.136,190.164,195.192,200.22,205.248,210.276
TAS,CAP,10.764,10.764,15.24,17.748,20.268,22.776,25.296,30.324,35.352,40.38,45.408,50.436,55.464,60.492,65.52,70.548,75.576,80.604,85.632,90.66,95.688,100.716,105.744,110.772,115.8,120.828,125.856,139.884,144.912,149.94,154.968,159.996,165.024,170.052,175.08,180.108,185.136,190.164,195.192,200.22,205.248,210.276
TAS,MYB,10.764,10.764,15.24,17.748,20.268,22.776,25.296,30.324,35.352,40.38,45.408,50.436,55.464,60.492,65.52,70.548,75.576,80.604,85.632,90.66,95.688,100.716,105.744,110.772,115.8,120.828,125.856,139.884,144.912,149.94,154.968,159.996,165.024,170.052,175.08,180.108,185.136,190.164,195.192,200.22,205.248,210.276
TAS,TVL,10.764,10.764,15.24,17.748,20.268,22.776,25.296,30.324,35.352,40.38,45.408,50.436,55.464,60.492,65.52,70.548,75.576,80.604,85.632,90.66,95.688,100.716,105.744,110.772,115.8,120.828,125.856,139.884,144.912,149.94,154.968,159.996,165.024,170.052,175.08,180.108,185.136,190.164,195.192,200.22,205.248,210.276
TAS,YNG,10.764,10.764,14.052,15.948,17.856,19.704,21.54,26.208,30.384,34.56,38.736,42.912,47.088,51.264,55.44,59.616,63.792,67.968,72.144,76.32,80.496,84.672,88.848,93.024,97.2,101.376,105.552,118.728,122.904,127.08,131.256,135.432,139.608,143.784,147.96,152.136,156.312,160.488,164.664,168.84,173.016,177.192
TAS,CNS,10.764,10.764,15.24,17.748,20.268,22.776,25.296,30.324,35.352,40.38,45.408,50.436,55.464,60.492,65.52,70.548,75.576,80.604,85.632,90.66,95.688,100.716,105.744,110.772,115.8,120.828,125.856,139.884,144.912,149.94,154.968,159.996,165.024,170.052,175.08,180.108,185.136,190.164,195.192,200.22,205.248,210.276
TAS,MKY,10.764,10.764,15.24,17.748,20.268,22.776,25.296,30.324,35.352,40.38,45.408,50.436,55.464,60.492,65.52,70.548,75.576,80.604,85.632,90.66,95.688,100.716,105.744,110.772,115.8,120.828,125.856,139.884,144.912,149.94,154.968,159.996,165.024,170.052,175.08,180.108,185.136,190.164,195.192,200.22,205.248,210.276
TAS,PER,10.764,10.764,15.24,17.748,20.268,22.776,25.296,30.324,35.352,40.38,45.408,50.436,55.464,60.492,65.52,70.548,75.576,80.604,85.632,90.66,95.688,100.716,105.744,110.772,115.8,120.828,125.856,139.884,144.912,149.94,154.968,159.996,165.024,170.052,175.08,180.108,185.136,190.164,195.192,200.22,205.248,210.276
TOO,TOO,7.2,7.2,7.332,7.464,7.596,7.788,7.98,8.112,8.244,8.376,8.508,8.64,8.772,8.904,9.036,9.168,9.3,9.432,9.564,9.696,9.828,9.96,10.092,10.224,10.356,10.488,10.62,19.752,19.884,20.016,20.148,20.28,20.412,20.544,20.676,20.808,20.94,21.072,21.204,21.336,21.468,21.6
TOO,SHT,8.52,8.52,8.64,8.772,8.904,9.096,9.3,9.432,9.564,9.696,9.828,9.96,10.092,10.224,10.356,10.488,10.62,10.752,10.884,11.016,11.148,11.28,11.412,11.544,11.676,11.808,11.94,21.072,21.204,21.336,21.468,21.6,21.732,21.864,21.996,22.128,22.26,22.392,22.524,22.656,22.788,22.92
TOO,BRI,7.332,7.332,7.464,7.728,7.728,8.112,8.112,8.244,8.628,9.012,9.396,9.78,10.164,10.548,10.932,11.316,11.7,12.084,12.468,12.852,13.236,13.62,14.004,14.388,14.772,15.156,15.54,24.924,25.308,25.692,26.076,26.46,26.844,27.228,27.612,27.996,28.38,28.764,29.148,29.532,29.916,30.3
TOO,GLD,8.304,8.304,8.568,10.068,11.532,12.804,14.064,14.268,14.964,15.66,16.356,17.052,17.748,18.444,19.14,19.836,20.532,21.228,21.924,22.62,23.316,24.012,24.708,25.404,26.1,26.796,27.492,37.188,37.884,38.58,39.276,39.972,40.668,41.364,42.06,42.756,43.452,44.148,44.844,45.54,46.236,46.932
TOO,SUN,8.304,8.304,8.568,10.068,11.532,12.804,14.064,14.268,14.964,15.66,16.356,17.052,17.748,18.444,19.14,19.836,20.532,21.228,21.924,22.62,23.316,24.012,24.708,25.404,26.1,26.796,27.492,37.188,37.884,38.58,39.276,39.972,40.668,41.364,42.06,42.756,43.452,44.148,44.844,45.54,46.236,46.932
TOO,BDB,9.192,9.192,12.552,13.728,14.868,15.96,17.052,24.252,26.244,28.236,30.228,32.22,34.212,36.204,38.196,40.188,42.18,44.172,46.164,48.156,50.148,52.14,54.132,56.124,58.116,60.108,62.1,73.092,75.084,77.076,79.068,81.06,83.052,85.044,87.036,89.028,91.02,93.012,95.004,96.996,98.988,100.98
TOO,CAP,9.192,9.192,12.552,13.728,14.868,15.96,17.052,24.252,26.244,28.236,30.228,32.22,34.212,36.204,38.196,40.188,42.18,44.172,46.164,48.156,50.148,52.14,54.132,56.124,58.116,60.108,62.1,73.092,75.084,77.076,79.068,81.06,83.052,85.044,87.036,89.028,91.02,93.012,95.004,96.996,98.988,100.98
